===== Starting battle of <Plodder> vs <Bigger> with memory tape size: 12 =====

[ 128 | 0< | 0 | 25 | -35 | 25 | -25 | -2 | >127 | 1 | -1 | -127 ]
[ 128 | 0< | 0 | 25 | -35 | 25 | -25 | -2 | >128 | 1 | -1 | -127 ]
[ 128 | 0< | 0 | 25 | -35 | 25 | -25 | -2 | >128 | 1 | -1 | -127 ]
[ 128 | 0< | 0 | 25 | -35 | 25 | -25 | -2 | >-127 | 1 | -1 | -127 ]
[ 128 | 0< | 0 | 25 | -35 | 25 | -25 | -2 | >-127 | 1 | -1 | -127 ]
[ 128< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | >-126 | 1 | -1 | -127 ]
[ 128< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | >-126 | 1 | -1 | -127 ]
[ -127< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >1 | -1 | -127 ]
[ -126< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >0 | -1 | -127 ]
[ -125< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >0 | -1 | -127 ]
[ -124< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >1 | -1 | -127 ]
[ -123< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >2 | -1 | -127 ]
[ -122< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >3 | -1 | -127 ]
[ -121< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >4 | -1 | -127 ]
[ -120< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >5 | -1 | -127 ]
[ -119< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >6 | -1 | -127 ]
[ -118< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >7 | -1 | -127 ]
[ -117< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >8 | -1 | -127 ]
[ -116< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >9 | -1 | -127 ]
[ -115< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >10 | -1 | -127 ]
[ -114< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >11 | -1 | -127 ]
[ -113< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >12 | -1 | -127 ]
[ -112< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >13 | -1 | -127 ]
[ -111< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >14 | -1 | -127 ]
[ -110< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >15 | -1 | -127 ]
[ -110< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >16 | -1 | -127 ]
[ -111< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >17 | -1 | -127 ]
[ -111< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >18 | -1 | -127 ]
[ -112< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >19 | -1 | -127 ]
[ -112< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >20 | -1 | -127 ]
[ -113< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >21 | -1 | -127 ]
