===== Starting battle of <NestDarwin> vs <SeeSawRush> with memory tape size: 16 =====

[ 123 | -7 | -7 | -26< | 0 | 0 | 0 | 3 | -2 | -2 | >-11 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -27< | 0 | 0 | 0 | 3 | -2 | -2 | >-11 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -27< | 0 | 0 | 0 | 3 | -2 | -2 | >-10 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -28< | 0 | 0 | 0 | 3 | -2 | -2 | >-10 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -28< | 0 | 0 | 0 | 3 | -2 | -2 | >-10 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -29< | 0 | 0 | 0 | 3 | -2 | -2 | >-9 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -29< | 0 | 0 | 0 | 3 | -2 | -2 | >-9 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -30< | 0 | 0 | 0 | 3 | -2 | -2 | >-9 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -30< | 0 | 0 | 0 | 3 | -2 | -2 | >-8 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -31< | 0 | 0 | 0 | 3 | -2 | -2 | >-8 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -31< | 0 | 0 | 0 | 3 | -2 | -2 | >-8 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -32< | 0 | 0 | 0 | 3 | -2 | -2 | >-7 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -32< | 0 | 0 | 0 | 3 | -2 | -2 | >-7 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -33< | 0 | 0 | 0 | 3 | -2 | -2 | >-7 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -33< | 0 | 0 | 0 | 3 | -2 | -2 | >-6 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -34< | 0 | 0 | 0 | 3 | -2 | -2 | >-6 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -34< | 0 | 0 | 0 | 3 | -2 | -2 | >-6 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -35< | 0 | 0 | 0 | 3 | -2 | -2 | >-5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -35< | 0 | 0 | 0 | 3 | -2 | -2 | >-5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -36< | 0 | 0 | 0 | 3 | -2 | -2 | >-5 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -36< | 0 | 0 | 0 | 3 | -2 | -2 | >-4 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -37< | 0 | 0 | 0 | 3 | -2 | -2 | >-4 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -37< | 0 | 0 | 0 | 3 | -2 | -2 | >-4 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -38< | 0 | 0 | 0 | 3 | -2 | -2 | >-3 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -38< | 0 | 0 | 0 | 3 | -2 | -2 | >-3 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -39< | 0 | 0 | 0 | 3 | -2 | -2 | >-3 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -39< | 0 | 0 | 0 | 3 | -2 | -2 | >-2 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -40< | 0 | 0 | 0 | 3 | -2 | -2 | >-2 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -40< | 0 | 0 | 0 | 3 | -2 | -2 | >-2 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -41< | 0 | 0 | 0 | 3 | -2 | -2 | >-1 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -41< | 0 | 0 | 0 | 3 | -2 | -2 | >-1 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -42< | 0 | 0 | 0 | 3 | -2 | -2 | >-1 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -42< | 0 | 0 | 0 | 3 | -2 | -2 | >0 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -43< | 0 | 0 | 0 | 3 | -2 | -2 | >0 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -43< | 0 | 0 | 0 | 3 | -2 | -2 | >0 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -44< | 0 | 0 | 0 | 3 | -2 | -2 | >-1 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -44< | 0 | 0 | 0 | 3 | -2 | -2 | >-2 | -6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -45< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -45< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-6 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -46< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-7 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -46< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-8 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -47< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-9 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -47< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-10 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -48< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-11 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -48< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-12 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -49< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-13 | 5 | -4 | 3 | 128 ]
[ 123 | -7 | -7 | -49< | 0 | 0 | 0 | 3 | -2 | -2 | -2 | >-14 | 5 | -4 | 3 | 128 ]
