[ 128 | 2 | -4 | 2 | -4 | 2 | 118< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >81 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 117< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >80 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 117< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >80 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 116< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >79 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 116< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >79 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 115< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >78 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 115< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >78 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 114< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >77 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 114< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >77 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 113< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >76 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 113< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >76 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 112< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >75 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 112< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >75 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 111< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >74 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 111< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >74 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 110< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >73 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 110< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >73 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 109< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >72 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 109< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >72 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 108< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >71 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 108< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >71 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 107< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >70 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 107< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >70 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 106< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >69 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 106< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >69 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 105< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >68 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 105< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >68 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 104< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >67 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 104< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >67 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 103< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >66 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 103< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >66 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 102< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >65 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 102< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >65 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 101< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >64 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 101< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >64 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 100< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >63 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 100< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >63 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 99< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >62 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 99< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >62 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 98< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >61 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 98< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >61 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 97< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >60 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 97< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >60 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 96< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >59 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 96< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >59 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 95< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >58 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 95< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >58 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 94< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >57 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 94< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >57 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 93< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >56 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 93< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >56 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 92< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >55 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 92< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >55 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 91< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >54 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 91< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >54 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 90< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >53 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 90< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >53 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 89< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >52 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 89< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >52 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 88< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >51 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 88< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >51 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 87< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >50 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 87< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >50 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 86< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >49 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 86< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >49 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 85< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >48 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 85< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >48 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 84< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >47 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 84< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >47 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 83< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >46 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 83< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >46 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 82< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >45 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 82< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >45 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 81< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >44 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 81< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >44 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 80< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >43 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 80< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >43 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 79< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >42 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 79< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >42 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 78< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >41 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 78< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >41 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 77< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >40 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 77< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >40 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 76< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >39 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 76< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >39 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 75< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >38 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 75< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >38 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 74< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >37 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 74< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >37 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 73< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >36 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 73< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >36 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 72< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >35 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 72< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >35 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 71< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >34 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 71< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >34 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 70< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >33 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 70< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >33 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 69< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >32 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 69< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >32 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 68< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >31 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 68< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >31 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 67< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >30 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 67< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >30 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 66< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >29 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 66< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >29 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 65< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >28 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 65< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >28 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 64< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >27 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 64< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >27 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 63< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >26 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 63< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >26 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 62< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >25 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 62< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >25 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 61< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >24 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 61< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >24 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 60< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >23 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 60< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >23 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 59< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >22 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 59< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >22 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 58< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >21 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 58< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >21 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 57< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >20 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 57< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >20 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 56< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >19 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 56< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >19 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 55< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >18 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 55< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >18 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 54< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >17 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 54< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >17 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 53< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >16 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 53< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >16 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 52< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >15 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 52< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >15 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 51< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >14 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 51< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >14 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 50< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >13 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 50< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >13 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 49< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >12 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 49< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >12 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 48< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >11 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 48< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >11 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 47< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >10 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 47< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >10 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 46< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >9 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | 46< | 0 | -4 | -4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >9 ]
