===== Starting battle of <TheWallmaster> vs <BurlyBalderV2> with memory tape size: 14 =====

[ 120< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-43 | 78 | 0 | -17 | -17 | 128 ]
[ 120< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-44 | 78 | 0 | -17 | -17 | 128 ]
[ 119< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-45 | 78 | 0 | -17 | -17 | 128 ]
[ 119< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-46 | 78 | 0 | -17 | -17 | 128 ]
[ 118< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-47 | 78 | 0 | -17 | -17 | 128 ]
[ 118< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-48 | 78 | 0 | -17 | -17 | 128 ]
[ 117< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-49 | 78 | 0 | -17 | -17 | 128 ]
[ 117< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-50 | 78 | 0 | -17 | -17 | 128 ]
[ 116< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-51 | 78 | 0 | -17 | -17 | 128 ]
[ 116< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-52 | 78 | 0 | -17 | -17 | 128 ]
[ 115< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-53 | 78 | 0 | -17 | -17 | 128 ]
[ 115< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-54 | 78 | 0 | -17 | -17 | 128 ]
[ 114< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-55 | 78 | 0 | -17 | -17 | 128 ]
[ 114< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-56 | 78 | 0 | -17 | -17 | 128 ]
[ 113< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-57 | 78 | 0 | -17 | -17 | 128 ]
[ 113< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-58 | 78 | 0 | -17 | -17 | 128 ]
[ 112< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-59 | 78 | 0 | -17 | -17 | 128 ]
[ 112< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-60 | 78 | 0 | -17 | -17 | 128 ]
[ 111< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-61 | 78 | 0 | -17 | -17 | 128 ]
[ 111< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-62 | 78 | 0 | -17 | -17 | 128 ]
[ 110< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-63 | 78 | 0 | -17 | -17 | 128 ]
[ 109< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-64 | 78 | 0 | -17 | -17 | 128 ]
[ 108< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-65 | 78 | 0 | -17 | -17 | 128 ]
[ 107< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-66 | 78 | 0 | -17 | -17 | 128 ]
[ 106< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-67 | 78 | 0 | -17 | -17 | 128 ]
[ 105< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-68 | 78 | 0 | -17 | -17 | 128 ]
[ 104< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-69 | 78 | 0 | -17 | -17 | 128 ]
[ 103< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-70 | 78 | 0 | -17 | -17 | 128 ]
[ 102< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-71 | 78 | 0 | -17 | -17 | 128 ]
[ 101< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-72 | 78 | 0 | -17 | -17 | 128 ]
[ 100< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-73 | 78 | 0 | -17 | -17 | 128 ]
[ 99< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-74 | 78 | 0 | -17 | -17 | 128 ]
[ 98< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-75 | 78 | 0 | -17 | -17 | 128 ]
[ 97< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-76 | 78 | 0 | -17 | -17 | 128 ]
[ 96< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-77 | 78 | 0 | -17 | -17 | 128 ]
[ 95< | -2 | -2 | -2 | 1 | 0 | 0 | 0 | >-78 | 78 | 0 | -17 | -17 | 128 ]
[ 94< | -2 | -2 | -2 | 1 | 0 | 0 | >0 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 93< | -2 | -2 | -2 | 1 | 0 | 0 | >0 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 92< | -2 | -2 | -2 | 1 | 0 | 0 | >1 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 91< | -2 | -2 | -2 | 1 | 0 | 0 | >2 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 90< | -2 | -2 | -2 | 1 | 0 | 0 | >3 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 89< | -2 | -2 | -2 | 1 | 0 | 0 | >4 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 88< | -2 | -2 | -2 | 1 | 0 | 0 | >5 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 87< | -2 | -2 | -2 | 1 | 0 | 0 | >6 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 86< | -2 | -2 | -2 | 1 | 0 | 0 | >7 | -78 | 78 | 0 | -17 | -17 | 128 ]
[ 85< | -2 | -2 | -2 | 1 | 0 | 0 | >8 | -78 | 78 | 0 | -17 | -17 | 128 ]
