===== Starting battle of <NestDarwin> vs <Geronimo> with memory tape size: 12 =====

[ 123 | -75< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-111 ]
[ 123 | -75< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-111 ]
[ 123 | -76< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-110 ]
[ 123 | -76< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-110 ]
[ 123 | -77< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-110 ]
[ 123 | -77< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-109 ]
[ 123 | -78< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-109 ]
[ 123 | -78< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-109 ]
[ 123 | -79< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-108 ]
[ 123 | -79< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-108 ]
[ 123 | -80< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-108 ]
[ 123 | -80< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-107 ]
[ 123 | -81< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-107 ]
[ 123 | -81< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-107 ]
[ 123 | -82< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-106 ]
[ 123 | -82< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-106 ]
[ 123 | -83< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-106 ]
[ 123 | -83< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-105 ]
[ 123 | -84< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-105 ]
[ 123 | -84< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-105 ]
[ 123 | -85< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-104 ]
[ 123 | -85< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-104 ]
[ 123 | -86< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-104 ]
[ 123 | -86< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-103 ]
[ 123 | -87< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-103 ]
[ 123 | -87< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-103 ]
[ 123 | -88< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-102 ]
[ 123 | -88< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-102 ]
[ 123 | -89< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-102 ]
[ 123 | -89< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-101 ]
[ 123 | -90< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-101 ]
[ 123 | -90< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-101 ]
[ 123 | -91< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-100 ]
[ 123 | -91< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-100 ]
[ 123 | -92< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-100 ]
[ 123 | -92< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-99 ]
[ 123 | -93< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-99 ]
[ 123 | -93< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-99 ]
[ 123 | -94< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-98 ]
[ 123 | -94< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-98 ]
[ 123 | -95< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-98 ]
[ 123 | -95< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-97 ]
[ 123 | -96< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-97 ]
[ 123 | -96< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-97 ]
[ 123 | -97< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-96 ]
[ 123 | -97< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-96 ]
[ 123 | -98< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-96 ]
[ 123 | -98< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-95 ]
[ 123 | -99< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-95 ]
[ 123 | -99< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-95 ]
[ 123 | -100< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-94 ]
[ 123 | -100< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-94 ]
[ 123 | -101< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-94 ]
[ 123 | -101< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-93 ]
[ 123 | -102< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-93 ]
[ 123 | -102< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-93 ]
[ 123 | -103< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-92 ]
[ 123 | -103< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-92 ]
[ 123 | -104< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-92 ]
[ 123 | -104< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-91 ]
[ 123 | -105< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-91 ]
[ 123 | -105< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-91 ]
[ 123 | -106< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-90 ]
[ 123 | -106< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-90 ]
[ 123 | -107< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-90 ]
[ 123 | -107< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-89 ]
[ 123 | -108< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-89 ]
[ 123 | -108< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-89 ]
[ 123 | -109< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-88 ]
[ 123 | -109< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-88 ]
[ 123 | -110< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-88 ]
[ 123 | -110< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-87 ]
[ 123 | -111< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-87 ]
[ 123 | -111< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-87 ]
[ 123 | -112< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-86 ]
[ 123 | -112< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-86 ]
[ 123 | -113< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-86 ]
[ 123 | -113< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-85 ]
[ 123 | -114< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-85 ]
[ 123 | -114< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-85 ]
[ 123 | -115< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-84 ]
[ 123 | -115< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-84 ]
[ 123 | -116< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-84 ]
[ 123 | -116< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-83 ]
[ 123 | -117< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-83 ]
[ 123 | -117< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-83 ]
[ 123 | -118< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-82 ]
[ 123 | -118< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-82 ]
[ 123 | -119< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-82 ]
[ 123 | -119< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-81 ]
[ 123 | -120< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-81 ]
[ 123 | -120< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-81 ]
[ 123 | -121< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-80 ]
[ 123 | -121< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-80 ]
[ 123 | -122< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-80 ]
[ 123 | -122< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-79 ]
[ 123 | -123< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-79 ]
[ 123 | -123< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-79 ]
[ 123 | -124< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-78 ]
[ 123 | -124< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-78 ]
[ 123 | -125< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-78 ]
[ 123 | -125< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-77 ]
[ 123 | -126< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-77 ]
[ 123 | -126< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-77 ]
[ 123 | -127< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-76 ]
[ 123 | -127< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-76 ]
[ 123 | 128< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-76 ]
[ 123 | 128< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-75 ]
[ 123 | 127< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-75 ]
[ 123 | 127< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-75 ]
[ 123 | 126< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-74 ]
[ 123 | 126< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-74 ]
[ 123 | 125< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-74 ]
[ 123 | 125< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-73 ]
[ 123 | 124< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-73 ]
[ 123 | 124< | -7 | -7 | -2 | -2 | -2 | -2 | -2 | -2 | -2 | >-73 ]
