===== Starting battle of <EvoBot1> vs <RandomOscillator> with memory tape size: 11 =====

[ 27< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >29 ]
[ 26< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >28 ]
[ 26< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >28 ]
[ 25< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >27 ]
[ 25< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >27 ]
[ 24< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >26 ]
[ 24< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >26 ]
[ 23< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >25 ]
[ 23< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >25 ]
[ 22< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >24 ]
[ 22< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >24 ]
[ 21< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >23 ]
[ 21< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >23 ]
[ 20< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >22 ]
[ 20< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >22 ]
[ 19< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >21 ]
[ 19< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >21 ]
[ 18< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >20 ]
[ 18< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >20 ]
[ 17< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >19 ]
[ 17< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >19 ]
[ 16< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >18 ]
[ 16< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >18 ]
[ 15< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >17 ]
[ 15< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >17 ]
[ 14< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >16 ]
[ 14< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >16 ]
[ 13< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >15 ]
[ 13< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >15 ]
[ 12< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >14 ]
[ 12< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >14 ]
[ 11< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >13 ]
[ 11< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >13 ]
[ 10< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >12 ]
[ 10< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >12 ]
[ 9< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >11 ]
[ 9< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >11 ]
[ 8< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >10 ]
[ 8< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >10 ]
[ 7< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >9 ]
[ 7< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >9 ]
[ 6< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >8 ]
[ 6< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >8 ]
[ 5< | 0 | -2 | -1 | -1 | 1 | 1 | -1 | 1 | 0 | >7 ]
