===== Starting battle of <CounterPunch> vs <BurlyBalderV2> with memory tape size: 11 =====

[ -108< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-23 | 128 ]
[ -109< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-22 | 128 ]
[ -110< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-22 | 128 ]
[ -111< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-22 | 128 ]
[ -112< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-21 | 128 ]
[ -113< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-21 | 128 ]
[ -114< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-21 | 128 ]
[ -115< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-20 | 128 ]
[ -116< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-20 | 128 ]
[ -117< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-20 | 128 ]
[ -118< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-19 | 128 ]
[ -119< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-19 | 128 ]
[ -120< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-19 | 128 ]
[ -121< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-18 | 128 ]
[ -122< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-18 | 128 ]
[ -123< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-18 | 128 ]
[ -123< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-17 | 128 ]
[ -124< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-17 | 128 ]
[ -124< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-17 | 128 ]
[ -125< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-16 | 128 ]
[ -125< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-16 | 128 ]
[ -126< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-16 | 128 ]
[ -126< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-15 | 128 ]
[ -127< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-15 | 128 ]
[ -127< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-15 | 128 ]
[ 128< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-14 | 128 ]
[ 128< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-14 | 128 ]
[ 127< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-14 | 128 ]
[ 127< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-13 | 128 ]
[ 126< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-13 | 128 ]
[ 126< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-13 | 128 ]
[ 125< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-12 | 128 ]
[ 125< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-12 | 128 ]
[ 124< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-12 | 128 ]
[ 124< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-11 | 128 ]
[ 123< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-11 | 128 ]
[ 123< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-11 | 128 ]
[ 122< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-10 | 128 ]
[ 122< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-10 | 128 ]
[ 121< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-10 | 128 ]
[ 121< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-9 | 128 ]
[ 120< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-9 | 128 ]
[ 120< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-9 | 128 ]
[ 119< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-8 | 128 ]
[ 119< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-8 | 128 ]
[ 118< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-8 | 128 ]
[ 118< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-7 | 128 ]
[ 117< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-7 | 128 ]
[ 117< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-7 | 128 ]
[ 116< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-6 | 128 ]
[ 116< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-6 | 128 ]
[ 115< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-6 | 128 ]
[ 114< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-5 | 128 ]
[ 113< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-5 | 128 ]
[ 112< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-5 | 128 ]
[ 111< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-4 | 128 ]
[ 110< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-4 | 128 ]
[ 109< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-4 | 128 ]
[ 108< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | >-3 | 128 ]
