===== Starting battle of <TheWallmaster> vs <DecoyBot> with memory tape size: 16 =====

[ 101< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-17 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 100< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-18 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 100< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-19 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 99< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-20 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 99< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-21 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 98< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-22 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 98< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-23 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 97< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-24 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 97< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-25 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 96< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-26 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 96< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-27 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 95< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-28 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 95< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-29 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 94< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-30 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 94< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-31 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 93< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-32 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 93< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-33 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 92< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-34 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 92< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-35 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 91< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-36 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 91< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-37 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 90< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-38 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 90< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-39 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 89< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-40 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 89< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-41 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 88< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-42 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 88< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-43 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
