===== Starting battle of <WallE2.0> vs <BurlyBalderV2> with memory tape size: 11 =====

[ >60< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >58< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >58< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >58< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >56< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >56< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >56< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >54< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >54< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >54< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >52< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >52< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >52< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >50< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >50< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >50< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >48< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >48< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >48< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >46< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >46< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >46< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >44< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >44< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >44< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
[ >42< | 1 | 0 | 0 | 0 | 0 | 0 | 0 | -17 | 111 | 128 ]
